CODIGO_CONTABLE,NOMBRE_CUENTA,TIPO,GRUPO,PADRE JULIAN LORENTE LTDA,
130360,De 91 a 180 días sector financiero popular y solidario,1,6,0,
130365,De 181 a 360 días sector financiero popular y solidario,1,6,0,
130370,De más de 360 días sector financiero popular y solidario,1,6,0,
1304,Disponibles para la venta del Estado o de entidades del sector público,1,4,0,
130405,De 1 a 30 días,,,0,
130410,De 31 a 90 días,1,6,0,
130415,De 91 a 180 días,1,6,0,
130420,De 181 a 360 días,1,6,0,
130425,De más de 360 días,1,6,0,
1305,Mantenidas hasta su vencimiento de entidades del sector privado y sector financiero popular y solidario,1,4,9682036.48,
130505,De 1 a 30 días sector privado,1,6,200000,
130510,De 31 a 90 días sector privado,1,6,318839.74,
130515,De 91 a 180 días sector privado,1,6,2087381.98,
130520,De 181 días a 1 año sector privado,1,6,0,
130525,De 1 a 3 años sector privado,1,6,0,
130530,De 3 a 5 años sector privado,1,6,0,
130535,De 5 a 10 años sector privado,1,6,0,
130540,De más de 10 años sector privado,1,6,0,
130550,De 1 a 30 días sector financiero popular y solidario,1,6,1750739.54,
130555,De 31 a 90 días sector financiero popular y solidario,1,6,2131070.67,
130560,De 91 a 180 días sector financiero popular y solidario,1,6,3194004.55,
130565,De 181 días a 1 año sector financiero popular y solidario,1,6,0,
130570,De 1 a 3 años sector financiero popular y solidario,1,6,0,
130575,De 3 a 5 años sector financiero popular y solidario,1,6,0,
130580,De 5 a 10 años sector financiero popular y solidario,1,6,0,
130585,De más de 10 años sector financiero popular y solidario,1,6,0,
1306,Mantenidas hasta su vencimiento del Estado o de entidades del sector público,1,4,0,
130605,De 1 a 30 días,,,0,
130610,De 31 a 90 días,1,6,0,
130615,De 91 a 180 días,1,6,0,
130620,De 181 días a 1 año,1,6,0,
130625,De 1 a 3 años,1,6,0,
130630,De 3 a 5 años,1,6,0,
130635,De 5 a 10 años,1,6,0,
130640,De más de 10 años,1,6,0,
1307,De disponibilidad restringida,1,4,0,
130705,Entregadas para operaciones de reporto,1,6,0,
130710,Depósitos sujetos a restricción,1,6,0,
130720,Entregados en garantía,1,6,0,
130790,Otros,1,6,0,
1399,(Provisión para inversiones),1,4,0,
139905,(Provisión por deterioro en valuación de inversiones),1,6,0,
139910,(Provisión general para inversiones),1,6,0,
14,CARTERA DE CRÉDITOS,1,2,72748846.85,
1401,Cartera de crédito productivo por vencer,1,4,97089.65,
140105,De 1 a 30 días,,,6286.58,
140110,De 31 a 90 días,1,6,9528.45,
140115,De 91 a 180 días,1,6,14677.46,
140120,De 181 a 360 días,1,6,23772.98,
140125,De más de 360 días,1,6,42824.18,
1402,Cartera de crédito de consumo por vencer,1,4,43082634.33,
140205,De 1 a 30 días,,,1091725.2,
140210,De 31 a 90 días,1,6,2108615.72,
140215,De 91 a 180 días,1,6,3043458.29,
140220,De 181 a 360 días,1,6,5721145.49,
140225,De más de 360 días,1,6,31117689.63,
1403,Cartera de crédito inmobiliario por vencer,1,4,4908655.65,
140305,De 1 a 30 días,,,42337.45,
140310,De 31 a 90 días,1,6,79177.32,
140315,De 91 a 180 días,1,6,120387.48,
140320,De 181 a 360 días,1,6,245084.53,
140325,De más de 360 días,1,6,4421668.87,
1404,Cartera de microcrédito por vencer,1,4,26087406.85,
140405,De 1 a 30 días,,,834127.05,
140410,De 31 a 90 días,1,6,1444838.95,
140415,De 91 a 180 días,1,6,2269843.89,
140420,De 181 a 360 días,1,6,4442873.74,
140425,De más de 360 días,1,6,17095723.22,
1408,Cartera de crédito de vivienda de interés social y público por vencer,1,4,0,
140805,De 1 a 30 días,,,0,
140810,De 31 a 90 días,1,6,0,
140815,De 91 a 180 días,1,6,0,
140820,De 181 a 360 días,1,6,0,
140825,De más de 360 días,1,6,0,
1409,Cartera de crédito productivo refinanciada por vencer,1,4,0,
140905,De 1 a 30 días,,,0,
140910,De 31 a 90 días,1,6,0,
140915,De 91 a 180 días,1,6,0,
140920,De 181 a 360 días,1,6,0,
140925,De más de 360 días,1,6,0,
1410,Cartera de crédito de consumo refinanciada por vencer,1,4,220789.14,
141005,De 1 a 30 días,,,4555,
141010,De 31 a 90 días,1,6,6582.79,
141015,De 91 a 180 días,1,6,10045.35,
141020,De 181 a 360 días,1,6,20061.58,
141025,De más de 360 días,1,6,179544.42,
1411,Cartera de crédito inmobiliario refinanciada por vencer,1,4,63517.24,
141105,De 1 a 30 días,,,1561.06,
141110,De 31 a 90 días,1,6,2646.83,
141115,De 91 a 180 días,1,6,4050.55,
141120,De 181 a 360 días,1,6,8334.36,
141125,De más de 360 días,1,6,46924.44,
1412,Cartera de microcrédito refinanciada por vencer,1,4,59018.51,
141205,De 1 a 30 días,,,955.62,
141210,De 31 a 90 días,1,6,1809.52,
141215,De 91 a 180 días,1,6,2969.08,
141220,De 181 a 360 días,1,6,9970.45,
141225,De más de 360 días,1,6,43313.84,
1416,Cartera de crédito de vivienda de interés social y público refinanciada por vencer,1,4,0,
141605,De 1 a 30 días,,,0,
141610,De 31 a 90 días,1,6,0,
141615,De 91 a 180 días,1,6,0,
141620,De 181 a 360 días,1,6,0,
141625,De más de 360 días,1,6,0,
1417,Cartera de crédito productivo reestructurada por vencer,1,4,0,
141705,De 1 a 30 días,,,0,
141710,De 31 a 90 días,1,6,0,
141715,De 91 a 180 días,1,6,0,
141720,De 181 a 360 días,1,6,0,
141725,De más de 360 días,1,6,0,
1418,Cartera de crédito de consumo reestructurada por vencer,1,4,52639.43,
141805,De 1 a 30 días,,,336.89,
141810,De 31 a 90 días,1,6,950.24,
141815,De 91 a 180 días,1,6,1636.49,
141820,De 181 a 360 días,1,6,3517.86,
141825,De más de 360 días,1,6,46197.95,
1419,Cartera de crédito inmobiliario reestructurada por vencer,1,4,0,
141905,De 1 a 30 días,,,0,
141910,De 31 a 90 días,1,6,0,
141915,De 91 a 180 días,1,6,0,
141920,De 181 a 360 días,1,6,0,
141925,De más de 360 días,1,6,0,
1420,Cartera de microcrédito reestructurada por vencer,1,4,36835.69,
142005,De 1 a 30 días,,,352.46,
142010,De 31 a 90 días,1,6,557.33,
142015,De 91 a 180 días,1,6,859.79,
142020,De 181 a 360 días,1,6,1533.92,
142025,De más de 360 días,1,6,33532.19,
1424,Cartera de crédito de vivienda de interés social y público reestructurada por vencer,1,4,0,
142405,De 1 a 30 días,,,0,
142410,De 31 a 90 días,1,6,0,
142415,De 91 a 180 días,1,6,0,
142420,De 181 a 360 días,1,6,0,
142425,De más de 360 días,1,6,0,
1425,Cartera de crédito productivo que no devenga intereses,1,4,0,
142505,De 1 a 30 días,,,0,
142510,De 31 a 90 días,1,6,0,
142515,De 91 a 180 días,1,6,0,
142520,De 181 a 360 días,1,6,0,
142525,De más de 360 días,1,6,0,
1426,Cartera de crédito de consumo que no devenga intereses,1,4,462668.06,
142605,De 1 a 30 días,,,46261.17,
142610,De 31 a 90 días,1,6,29424.66,
142615,De 91 a 180 días,1,6,40697.46,
142620,De 181 a 360 días,1,6,76842.17,
142625,De más de 360 días,1,6,269442.6,
1427,Cartera de crédito inmobiliario que no devenga intereses,1,4,46355.6,
142705,De 1 a 30 días,,,362.3,
142710,De 31 a 90 días,1,6,172.83,
142715,De 91 a 180 días,1,6,258.34,
142720,De 181 a 360 días,1,6,562.38,
142725,De más de 360 días,1,6,44999.75,
1428,Cartera de microcrédito que no devenga intereses,1,4,997077.4,
142805,De 1 a 30 días,,,98733.52,
142810,De 31 a 90 días,1,6,65376.24,
142815,De 91 a 180 días,1,6,90602.95,
142820,De 181 a 360 días,1,6,161267.21,
142825,De más de 360 días,1,6,581097.48,
1432,Cartera de crédito de vivienda de interés social y público que no devenga intereses,1,4,0,
143205,De 1 a 30 días,,,0,
143210,De 31 a 90 días,1,6,0,
143215,De 91 a 180 días,1,6,0,
143220,De 181 a 360 días,1,6,0,
143225,De más de 360 días,1,6,0,
1433,Cartera de crédito productivo refinanciada que no devenga intereses,1,4,0,
143305,De 1 a 30 días,,,0,
143310,De 31 a 90 días,1,6,0,
143315,De 91 a 180 días,1,6,0,
143320,De 181 a 360 días,1,6,0,
143325,De más de 360 días,1,6,0,
1434,Cartera de crédito de consumo refinanciada que no devenga intereses,1,4,58135.69,
143405,De 1 a 30 días,,,3037.7,
143410,De 31 a 90 días,1,6,2137.74,
143415,De 91 a 180 días,1,6,3295.42,
143420,De 181 a 360 días,1,6,7009.48,
143425,De más de 360 días,1,6,42655.35,
1435,Cartera de crédito inmobiliario refinanciada que no devenga intereses,1,4,0,
143505,De 1 a 30 días,,,0,
143510,De 31 a 90 días,1,6,0,
143515,De 91 a 180 días,1,6,0,
143520,De 181 a 360 días,1,6,0,
143525,De más de 360 días,1,6,0,
1436,Cartera microcrédito refinanciada que no devenga intereses,1,4,21175.94,
143605,De 1 a 30 días,,,828.6,
143610,De 31 a 90 días,1,6,842.29,
143615,De 91 a 180 días,1,6,957.01,
143620,De 181 a 360 días,1,6,2371.76,
143625,De más de 360 días,1,6,16176.28,
1440,Cartera de crédito de vivienda de interés social y público refinanciada que no devenga intereses,1,4,0,
144005,De 1 a 30 días,,,0,
144010,De 31 a 90 días,1,6,0,
144015,De 91 a 180 días,1,6,0,
144020,De 181 a 360 días,1,6,0,
144025,De más de 360 días,1,6,0,
1441,Cartera de crédito productivo reestructurada que no devenga intereses,1,4,0,
144105,De 1 a 30 días,,,0,
144110,De 31 a 90 días,1,6,0,
144115,De 91 a 180 días,1,6,0,
144120,De 181 a 360 días,1,6,0,
144125,De más de 360 días,1,6,0,
1442,Cartera de crédito de consumo reestructurada que no devenga intereses,1,4,0,
144205,De 1 a 30 días,,,0,
144210,De 31 a 90 días,1,6,0,
144215,De 91 a 180 días,1,6,0,
144220,De 181 a 360 días,1,6,0,
144225,De más de 360 días,1,6,0,
1443,Cartera de crédito inmobiliario reestructurada que no devenga intereses,1,4,0,
144305,De 1 a 30 días,,,0,
144310,De 31 a 90 días,1,6,0,
144315,De 91 a 180 días,1,6,0,
144320,De 181 a 360 días,1,6,0,
144325,De más de 360 días,1,6,0,
1444,Cartera microcrédito reestructurada que no devenga intereses,1,4,2668.1,
144405,De 1 a 30 días,,,53.16,
144410,De 31 a 90 días,1,6,54.84,
144415,De 91 a 180 días,1,6,84.85,
144420,De 181 a 360 días,1,6,184.66,
144425,De más de 360 días,1,6,2290.59,
1448,Cartera de crédito de vivienda de interés social y público reestructurada que no devenga intereses,1,4,0,
144805,De 1 a 30 días,,,0,
144810,De 31 a 90 días,1,6,0,
144815,De 91 a 180 días,1,6,0,
144820,De 181 a 360 días,1,6,0,
144825,De más de 360 días,1,6,0,
1449,Cartera de crédito productivo vencida,1,4,5,
144905,De 1 a 30 días,,,0,
144910,De 31 a 90 días,1,6,0,
144915,De 91 a 180 días,1,6,0,
144920,De 181 a 360 días,1,6,0,
144925,De más de 360 días,1,6,5,
1450,Cartera de crédito de consumo vencida,1,4,131098.73,
145005,De 1 a 30 días,,,1,
145010,De 31 a 90 días,1,6,17772.74,
145015,De 91 a 180 días,1,6,30094.32,
145020,De 181 a 270 días,1,6,21043.54,
145025,De más de 270 días,1,6,62187.13,
1451,Cartera de crédito inmobiliario vencida,1,4,556.79,
145105,De 1 a 30 días,,,0,
145110,De 31 a 90 días,1,6,0,
145115,De 91 a 270 días,1,6,470.97,
145120,De 271 a 360 días,1,6,84.82,
145125,De 361 a 720 días,1,6,0,
145130,De más de 720 días,1,6,1,
1452,Cartera de microcrédito vencida,1,4,393585.65,
145205,De 1 a 30 días,,,0,
145210,De 31 a 90 días,1,6,42409.42,
145215,De 91 a 180 días,1,6,81342.22,
145220,De 181 a 360 días,1,6,109130.13,
145225,De más de 360 días,1,6,160703.88,
1456,Cartera de crédito de vivienda de interés social y público vencida,1,4,0,
145605,De 1 a 30 días,,,0,
145610,De 31 a 90 días,1,6,0,
145615,De 91 a 270 días,1,6,0,
145620,De 271 a 360 días,1,6,0,
145625,De 361 a 720 días,1,6,0,
145630,De más de 720 días,1,6,0,
1457,Cartera de crédito productivo refinanciada vencida,1,4,0,
145705,De 1 a 30 días,,,0,
145710,De 31 a 90 días,1,6,0,
145715,De 91 a 180 días,1,6,0,
145720,De 181 a 360 días,1,6,0,
145725,De más de 360 días,1,6,0,
1458,Cartera de crédito de consumo refinanciada vencida,1,4,8137.35,
145805,De 1 a 30 días,,,0,
145810,De 31 a 90 días,1,6,1277.09,
145815,De 91 a 180 días,1,6,1880.72,
145820,De 181 a 270 días,1,6,2319.99,
145825,De más de 270 días,1,6,2659.55,
1459,Cartera de crédito inmobiliario refinanciada vencida,1,4,0,
145905,De 1 a 30 días,,,0,
145910,De 31 a 90 días,1,6,0,
145915,De 91 a 270 días,1,6,0,
145920,De 271 a 360 días,1,6,0,
145925,De 361 a 720 días,1,6,0,
145930,De más de 720 días,1,6,0,
1460,Cartera de microcrédito refinanciada vencida,1,4,2185.99,
146005,De 1 a 30 días,,,0,
146010,De 31 a 90 días,1,6,427.41,
146015,De 91 a 180 días,1,6,645.31,
146020,De 181 a 360 días,1,6,769.9,
146025,De más de 360 días,1,6,343.37,
1464,Cartera de crédito de vivienda de interés social y público refinanciada vencida,1,4,0,
146405,De 1 a 30 días,,,0,
146410,De 31 a 90 días,1,6,0,
146415,De 91 a 270 días,1,6,0,
146420,De 271 a 360 días,1,6,0,
146425,De 361 a 720 días,1,6,0,
146430,De más de 720 días,1,6,0,
1465,Cartera de crédito productivo reestructurada vencida,1,4,1,
146505,De 1 a 30 días,,,0,
146510,De 31 a 90 días,1,6,0,
146515,De 91 a 180 días,1,6,0,
146520,De 181 a 360 días,1,6,0,
146525,De más de 360 días,1,6,1,
1466,Cartera de crédito de consumo reestructurada vencida,1,4,3,
146605,De 1 a 30 días,,,0,
146610,De 31 a 90 días,1,6,0,
146615,De 91 a 180 días,1,6,0,
146620,De 181 a 270 días,1,6,0,
146625,De más de 270 días,1,6,3,
1467,Cartera de crédito inmobiliario reestructurada vencida,1,4,0,
146705,De 1 a 30 días,,,0,
146710,De 31 a 90 días,1,6,0,
146715,De 91 a 270 días,1,6,0,
146720,De 271 a 360 días,1,6,0,
146725,De 361 a 720 días,1,6,0,
146730,De más de 720 días,1,6,0,
1468,Cartera de microcrédito reestructurada vencida,1,4,65.91,
146805,De 1 a 30 días,,,0,
146810,De 31 a 90 días,1,6,54.22,
146815,De 91 a 180 días,1,6,10.69,
146820,De 181 a 360 días,1,6,0,
146825,De más de 360 días,1,6,1,
1472,Cartera de crédito de vivienda de interés social y público reestructurada vencida,1,4,0,
147205,De 1 a 30 días,,,0,
147210,De 31 a 90 días,1,6,0,
147215,De 91 a 270 días,1,6,0,
147220,De 271 a 360 días,1,6,0,
147225,De 361 a 720 días,1,6,0,
147230,De más de 720 días,1,6,0,
1473,Cartera de crédito educativo por vencer,1,4,0,
147305,De 1 a 30 días,,,0,
147310,De 31 a 90 días,1,6,0,
147315,De 91 a 180 días,1,6,0,
147320,De 181 a 360 días,1,6,0,
147325,De más de 360 días,1,6,0,
1475,Cartera de crédito educativo refinanciada por vencer,1,4,0,
147505,De 1 a 30 días,,,0,
147510,De 31 a 90 días,1,6,0,
147515,De 91 a 180 días,1,6,0,
147520,De 181 a 360 días,1,6,0,
147525,De más de 360 días,1,6,0,
1477,Cartera de crédito educativo reestructurada por vencer,1,4,0,
147705,De 1 a 30 días,,,0,
147710,De 31 a 90 días,1,6,0,
147715,De 91 a 180 días,1,6,0,
147720,De 181 a 360 días,1,6,0,
147725,De más de 360 días,1,6,0,
1479,Cartera de crédito educativo que no devenga intereses,1,4,0,
147905,De 1 a 30 días,,,0,
147910,De 31 a 90 días,1,6,0,
147915,De 91 a 180 días,1,6,0,
147920,De 181 a 360 días,1,6,0,
147925,De más de 360 días,1,6,0,
1481,Cartera de crédito educativo refinanciada que no devenga intereses,1,4,0,
148105,De 1 a 30 días,,,0,
148110,De 31 a 90 días,1,6,0,
148115,De 91 a 180 días,1,6,0,
148120,De 181 a 360 días,1,6,0,
148125,De más de 360 días,1,6,0,
1483,Cartera de crédito educativo reestructurada que no devenga intereses,1,4,0,
148305,De 1 a 30 días,,,0,
148310,De 31 a 90 días,1,6,0,
148315,De 91 a 180 días,1,6,0,
148320,De 181 a 360 días,1,6,0,
148325,De más de 360 días,1,6,0,
1485,Cartera de crédito educativo vencida,1,4,0,
148505,De 1 a 30 días,,,0,
148510,De 31 a 90 días,1,6,0,
148515,De 91 a 180 días,1,6,0,
148520,De 181 a 360 días,1,6,0,
148525,De más de 360 días,1,6,0,
1487,Cartera de crédito educativo refinanciada vencida,1,4,0,
148705,De 1 a 30 días,,,0,
148710,De 31 a 90 días,1,6,0,
148715,De 91 a 180 días,1,6,0,
148720,De 181 a 360 días,1,6,0,
148725,De más de 360 días,1,6,0,
1489,Cartera de crédito educativo reestructurada vencida,1,4,0,
148905,De 1 a 30 días,,,0,
148910,De 31 a 90 días,1,6,0,
148915,De 91 a 180 días,1,6,0,
148920,De 181 a 360 días,1,6,0,
148925,De más de 360 días,1,6,0,
1499,(Provisiones para créditos incobrables),1,4,-3983459.85,
149905,(Cartera de crédito productivo),1,6,-342.38,
149910,(Cartera de crédito de consumo),1,6,-667470.4,
149915,(Cartera de crédito inmobiliario),1,6,-32140.89,
149920,(Cartera de microcréditos),1,6,-1215448.13,
149940,(Cartera de crédito de vivienda de interés social y público ),1,6,0,
149945,(Cartera de créditos refinanciada),1,6,0,
149950,(Cartera de créditos reestructurada),1,6,-64556.27,
149955,(Cartera de créditos educativo),1,6,0,
149980,(Provisión genérica por tecnología crediticia),1,6,-377874.73,
149985,(Provisión anticíclica),1,6,0,
149987,(Provisiones no reversadas por requerimiento normativo),1,6,0,
149989,(Provisión genérica voluntaria),1,6,-1625627.05,
15,DEUDORES POR ACEPTACIÓN,1,2,0,
1501,Dentro del plazo,1,4,0,
150105,Dentro del plazo,1,6,0,
1502,Después del plazo,1,4,0,
150205,Después del plazo,1,6,0,
16,CUENTAS POR COBRAR,1,2,2162523.98,
1601,Intereses por cobrar de operaciones interfinancieras,1,4,0,
160105,Interfinancieras vendidas,1,6,0,
160110,Operaciones de reporto con instituciones financieras,1,6,0,
1602,Intereses por cobrar inversiones,1,4,112547.64,
160205,A valor razonable con cambios en el estado de resultados,1,6,0,
160210,Disponibles para la venta,1,6,0,
160215,Mantenidas hasta el vencimiento,1,6,112547.64,
160220,De disponibilidad restringida,1,6,0,
1603,Intereses por cobrar de cartera de créditos,1,4,1771847.49,
160305,Cartera de crédito productivo,1,6,2909.78,
160310,Cartera de crédito de consumo,1,6,713474.83,
160315,Cartera de crédito inmobiliario,1,6,125042.15,
160320,Cartera de microcrédito,1,6,516562.5,
160340,Cartera de crédito de vivienda de interés social y público,1,6,0,
160341,Cartera de crédito educativo,1,6,0,
160345,Cartera de créditos refinanciada,1,6,4967.8,
160350,Cartera de créditos reestructurada,1,6,408890.43,
1604,Otros intereses por cobrar,1,4,0,
1605,Comisiones por cobrar,1,4,0,
160505,CARTERA DE CRÉDITOS,1,6,0,
160510,DEUDORES POR ACEPTACIÓN,1,6,0,
160515,Operaciones contingentes,1,6,0,
160590,Otras,1,6,0,
1606,Rendimientos por cobrar de fideicomisos mercantiles,1,4,0,
1609,Garantías pagadas pendientes de recuperación,1,4,0,
160905,Créditos productivos,1,6,0,
160910,Microcréditos,1,6,0,
160990,Contingentes,1,6,0,
1611,Anticipo para adquisición de acciones,1,4,0,
1612,Inversiones vencidas,1,4,0,
1614,Pagos por cuenta de socios,1,4,282230.37,
161405,Intereses,1,6,101631.53,
161410,Comisiones,1,6,0,
161415,Gastos por operaciones contingentes,1,6,0,
161420,Seguros,1,6,0,
161425,Impuestos,1,6,2558.4,
161430,Gastos judiciales,1,6,35552.9,
161490,Otros,1,6,142487.54,
1615,Intereses reestructurados por cobrar,1,4,0,
161505,Intereses de cartera de crédito productivo,1,6,0,
161510,Intereses de cartera de crédito de consumo,1,6,0,
161515,Intereses de cartera de crédito inmobiliario,1,6,0,
161520,Intereses de cartera de microcrédito,1,6,0,
161540,Intereses de cartera de crédito de vivienda de interés social y público,1,6,0,
161545,Intereses de cartera de crédito educativo,1,6,0,
1617,Subsidios por cobrar,1,4,0,
1619,Cuentas por cobrar por cartera de vivienda vendida al fideicomiso de titularización,1,4,0,
1690,Cuentas por cobrar varias,1,4,340382.49,
169005,Anticipos al personal,1,6,29635.23,
169010,Préstamos de fondo de reserva,1,6,0,
169015,Cheques protestados y rechazados,1,6,0,
169020,Arrendamientos,1,6,0,
169025,Establecimientos afiliados,1,6,0,
169030,Por venta de bienes y acciones,1,6,0,
169035,Juicios ejecutivos en proceso,1,6,0,
169040,Emisión y renovación de tarjetas de crédito,1,6,0,
169090,Otras,1,6,310747.26,
1699,(Provisión para cuentas por cobrar),1,4,-344484.01,
169905,(Provisión para intereses y comisiones por cobrar),1,6,-51791.12,
169910,(Provisión para otras cuentas por cobrar),1,6,-292692.89,
169915,(Provisiones para garantías pagadas),1,6,0,
17,"BIENES REALIZABLES, ADJUDICADOS POR PAGO, DE ARRENDAMIENTO MERCANTIL Y NO UTILIZADOS POR LA INSTITUCIÓN",1,2,611599.52,
1702,Bienes adjudicados por pago,1,4,0,
170205,Terrenos,1,6,0,
170210,Edificios y otros locales,1,6,0,
170215,"Mobiliario, maquinaria y equipo",1,6,0,
170220,Unidades de transporte,1,6,0,
170225,Derechos fiduciarios,1,6,0,
170230,Otros títulos valores,1,6,0,
170235,Mercaderías,1,6,0,
170250,CARTERA DE CRÉDITOS,1,6,0,
170290,Otros,1,6,0,
1705,Bienes arrendados,1,4,0,
170505,Inmuebles,1,6,0,
170510,"Muebles, enseres y equipos de oficina",1,6,0,
170515,Equipos de computación,1,6,0,
170520,Unidades de transporte,1,6,0,
170590,Otros,1,6,0,
170599,(Depreciación de bienes arrendados),1,6,0,
1706,Bienes no utilizados por la institución,1,4,611599.52,
170605,Terrenos,1,6,611599.52,
170610,Edificios,1,6,0,
170615,Otros locales,1,6,0,
170620,Remodelaciones en curso,1,6,0,
170690,Otros,1,6,0,
170699,(Depreciación de bienes no utilizados por la institución),1,6,0,
1799,"(Provisión para bienes realizables, adjudicados por pago y recuperados)",1,4,0,
179910,(Provisión para bienes adjudicados),1,6,0,
179915,(Provisión por deterioro para bienes no utilizados por la institución),1,6,0,
18,PROPIEDADES Y EQUIPO,1,2,3280216.32,
1801,Terrenos,1,4,1185400.74,
1802,Edificios,1,4,743657.76,
1803,Construcciones y remodelaciones en curso,1,4,403888.64,
1804,Otros locales,1,4,0,
1805,"Muebles, enseres y equipos de oficina",1,4,525176.6,
1806,Equipos de computación,1,4,801071.96,
1807,Unidades de transporte,1,4,86275.4,
1808,Equipos de construcción,1,4,0,
1890,Otros,1,4,1264623.73,
1899,(Depreciación acumulada),1,4,-1729878.51,
189905,(Edificios),1,6,-54714.12,
189910,(Otros locales),1,6,0,
189915,"(Muebles, enseres y equipos de oficina)",1,6,-283539.88,
189920,(Equipos de computación),1,6,-690201.03,
189925,(Unidades de transporte),1,6,-69313.82,
189930,(Equipos de construcción),1,6,0,
189940,(Otros),1,6,-632109.66,
19,OTROS ACTIVOS,1,2,7984116.73,
1901,Inversiones en acciones y participaciones,1,4,184213.18,
190105,En subsidiarias y afiliadas,1,6,0,
190110,En otras instituciones financieras,1,6,0,
190115,En compañías,1,6,0,
190120,En compañías de servicios auxiliares del sistema financiero,1,6,0,
190125,En otros organismos de integración cooperativa,1,6,184213.18,
190130,Inversiones no financieras,1,6,0,
1902,Derechos fiduciarios,1,4,6162239.69,
190205,INVERSIONES,1,6,0,
190210,Cartera de créditos por vencer,1,6,3767366.77,
190215,Cartera de créditos refinanciada por vencer,1,6,0,
190220,Cartera de créditos reestructurada por vencer,1,6,0,
190221,Cartera de créditos que no devenga intereses,1,6,0,
190225,Cartera de créditos refinanciada que no devenga intereses,1,6,0,
190226,Cartera de créditos reestructurada que no devenga intereses,1,6,0,
190230,Cartera de créditos vencida,1,6,0,
190231,Cartera de créditos refinanciada vencida,1,6,0,
190235,Cartera de créditos reestructurada vencida,1,6,0,
190240,DEUDORES POR ACEPTACIÓN,1,6,0,
190245,CUENTAS POR COBRAR,1,6,0,
190255,Bienes adjudicados por pago,1,6,0,
190265,Bienes no utilizados por la institución,1,6,0,
190270,PROPIEDADES Y EQUIPO,1,6,0,
190275,OTROS ACTIVOS,1,6,0,
190280,Inversiones en acciones y participaciones,1,6,0,
190285,FONDOS DISPONIBLES,1,6,5000,
190286,Fondos de liquidez,1,6,2389872.92,
1904,Gastos y pagos anticipados,1,4,513290.74,
190405,Intereses,1,6,0,
190410,Anticipos a terceros,1,6,182480.69,
190490,Otros,1,6,330810.05,
190499,(Amortización de gastos anticipados),1,6,0,
1905,Gastos diferidos,1,4,1061080.37,
190505,Gastos de constitución y organización,1,6,0,
190510,Gastos de instalación,1,6,577.5,
190515,Estudios,1,6,0,
190520,Programas de computación,1,6,783097.19,
