CODIGO_CONTABLE,NOMBRE_CUENTA,TIPO,GRUPO,PADRE JULIAN LORENTE LTDA,
130580,De 5 a 10 años sector financiero popular y solidario,1,6,0,
130585,De más de 10 años sector financiero popular y solidario,1,6,0,
1306,Mantenidas hasta su vencimiento del Estado o de entidades del sector público,1,4,0,
130605,De 1 a 30 días,,,0,
130610,De 31 a 90 días,1,6,0,
130615,De 91 a 180 días,1,6,0,
130620,De 181 días a 1 año,1,6,0,
130625,De 1 a 3 años,1,6,0,
130630,De 3 a 5 años,1,6,0,
130635,De 5 a 10 años,1,6,0,
130640,De más de 10 años,1,6,0,
1307,De disponibilidad restringida,1,4,0,
130705,Entregadas para operaciones de reporto,1,6,0,
130710,Depósitos sujetos a restricción,1,6,0,
130720,Entregados en garantía,1,6,0,
130790,Otros,1,6,0,
1399,(Provisión para inversiones),1,4,0,
139905,(Provisión por deterioro en valuación de inversiones),1,6,0,
139910,(Provisión general para inversiones),1,6,0,
14,CARTERA DE CRÉDITOS,1,2,87042757.7,
1401,Cartera de crédito productivo por vencer,1,4,9393.87,
140105,De 1 a 30 días,,,1128.23,
140110,De 31 a 90 días,1,6,2294.46,
140115,De 91 a 180 días,1,6,5970.18,
140120,De 181 a 360 días,1,6,0,
140125,De más de 360 días,1,6,1,
1402,Cartera de crédito de consumo por vencer,1,4,55561663.34,
140205,De 1 a 30 días,,,1352390.7,
140210,De 31 a 90 días,1,6,2532321.16,
140215,De 91 a 180 días,1,6,3493159.83,
140220,De 181 a 360 días,1,6,6942750.23,
140225,De más de 360 días,1,6,41241041.42,
1403,Cartera de crédito inmobiliario por vencer,1,4,4305800.62,
140305,De 1 a 30 días,,,43518.98,
140310,De 31 a 90 días,1,6,74059.72,
140315,De 91 a 180 días,1,6,108224.75,
140320,De 181 a 360 días,1,6,218475.19,
140325,De más de 360 días,1,6,3861521.98,
1404,Cartera de microcrédito por vencer,1,4,26672720.29,
140405,De 1 a 30 días,,,914005.56,
140410,De 31 a 90 días,1,6,1569727.16,
140415,De 91 a 180 días,1,6,2286830.07,
140420,De 181 a 360 días,1,6,5018034.11,
140425,De más de 360 días,1,6,16884123.39,
1408,Cartera de crédito de vivienda de interés social y público por vencer,1,4,0,
140805,De 1 a 30 días,,,0,
140810,De 31 a 90 días,1,6,0,
140815,De 91 a 180 días,1,6,0,
140820,De 181 a 360 días,1,6,0,
140825,De más de 360 días,1,6,0,
1409,Cartera de crédito productivo refinanciada por vencer,1,4,0,
140905,De 1 a 30 días,,,0,
140910,De 31 a 90 días,1,6,0,
140915,De 91 a 180 días,1,6,0,
140920,De 181 a 360 días,1,6,0,
140925,De más de 360 días,1,6,0,
1410,Cartera de crédito de consumo refinanciada por vencer,1,4,195735.79,
141005,De 1 a 30 días,,,4107.35,
141010,De 31 a 90 días,1,6,6191.53,
141015,De 91 a 180 días,1,6,8922.05,
141020,De 181 a 360 días,1,6,19821.71,
141025,De más de 360 días,1,6,156693.15,
1411,Cartera de crédito inmobiliario refinanciada por vencer,1,4,51519.37,
141105,De 1 a 30 días,,,2651.52,
141110,De 31 a 90 días,1,6,2898.47,
141115,De 91 a 180 días,1,6,3577.25,
141120,De 181 a 360 días,1,6,8999.63,
141125,De más de 360 días,1,6,33392.5,
1412,Cartera de microcrédito refinanciada por vencer,1,4,90217.11,
141205,De 1 a 30 días,,,1558.62,
141210,De 31 a 90 días,1,6,1438,
141215,De 91 a 180 días,1,6,2134.85,
141220,De 181 a 360 días,1,6,25543.68,
141225,De más de 360 días,1,6,59541.96,
1416,Cartera de crédito de vivienda de interés social y público  refinanciada por vencer,1,4,0,
141605,De 1 a 30 días,,,0,
141610,De 31 a 90 días,1,6,0,
141615,De 91 a 180 días,1,6,0,
141620,De 181 a 360 días,1,6,0,
141625,De más de 360 días,1,6,0,
1417,Cartera de crédito productivo reestructurada por vencer,1,4,0,
141705,De 1 a 30 días,,,0,
141710,De 31 a 90 días,1,6,0,
141715,De 91 a 180 días,1,6,0,
141720,De 181 a 360 días,1,6,0,
141725,De más de 360 días,1,6,0,
1418,Cartera de crédito de consumo reestructurada por vencer,1,4,12780.35,
141805,De 1 a 30 días,,,171.02,
141810,De 31 a 90 días,1,6,229.82,
141815,De 91 a 180 días,1,6,304.29,
141820,De 181 a 360 días,1,6,674.64,
141825,De más de 360 días,1,6,11400.58,
1419,Cartera de crédito inmobiliario reestructurada por vencer,1,4,0,
141905,De 1 a 30 días,,,0,
141910,De 31 a 90 días,1,6,0,
141915,De 91 a 180 días,1,6,0,
141920,De 181 a 360 días,1,6,0,
141925,De más de 360 días,1,6,0,
1420,Cartera de microcrédito reestructurada por vencer,1,4,19662.69,
142005,De 1 a 30 días,,,102.41,
142010,De 31 a 90 días,1,6,240.38,
142015,De 91 a 180 días,1,6,348.86,
142020,De 181 a 360 días,1,6,728.01,
142025,De más de 360 días,1,6,18243.03,
1424,Cartera de crédito de vivienda de interés social y público  reestructurada por vencer,1,4,0,
142405,De 1 a 30 días,,,0,
142410,De 31 a 90 días,1,6,0,
142415,De 91 a 180 días,1,6,0,
142420,De 181 a 360 días,1,6,0,
142425,De más de 360 días,1,6,0,
1425,Cartera de crédito productivo que no devenga intereses,1,4,0,
142505,De 1 a 30 días,,,0,
142510,De 31 a 90 días,1,6,0,
142515,De 91 a 180 días,1,6,0,
142520,De 181 a 360 días,1,6,0,
142525,De más de 360 días,1,6,0,
1426,Cartera de crédito de consumo que no devenga intereses,1,4,1422322.08,
142605,De 1 a 30 días,,,92229.96,
142610,De 31 a 90 días,1,6,81988.66,
142615,De 91 a 180 días,1,6,126101.07,
142620,De 181 a 360 días,1,6,216419.67,
142625,De más de 360 días,1,6,905582.72,
1427,Cartera de crédito inmobiliario que no devenga intereses,1,4,112533.12,
142705,De 1 a 30 días,,,1333.87,
142710,De 31 a 90 días,1,6,980.77,
142715,De 91 a 180 días,1,6,1423.8,
142720,De 181 a 360 días,1,6,2895.89,
142725,De más de 360 días,1,6,105898.79,
1428,Cartera de microcrédito que no devenga intereses,1,4,1805999.23,
142805,De 1 a 30 días,,,125565.69,
142810,De 31 a 90 días,1,6,125592.58,
142815,De 91 a 180 días,1,6,178022.57,
142820,De 181 a 360 días,1,6,306040.31,
142825,De más de 360 días,1,6,1070778.08,
1432,Cartera de crédito de vivienda de interés social y público que no devenga intereses,1,4,0,
143205,De 1 a 30 días,,,0,
143210,De 31 a 90 días,1,6,0,
143215,De 91 a 180 días,1,6,0,
143220,De 181 a 360 días,1,6,0,
143225,De más de 360 días,1,6,0,
1433,Cartera de crédito productivo refinanciada que no devenga intereses,1,4,0,
143305,De 1 a 30 días,,,0,
143310,De 31 a 90 días,1,6,0,
143315,De 91 a 180 días,1,6,0,
143320,De 181 a 360 días,1,6,0,
143325,De más de 360 días,1,6,0,
1434,Cartera de crédito de consumo refinanciada que no devenga intereses,1,4,42455,
143405,De 1 a 30 días,,,1632.71,
143410,De 31 a 90 días,1,6,2132.12,
143415,De 91 a 180 días,1,6,2415.07,
143420,De 181 a 360 días,1,6,5327,
143425,De más de 360 días,1,6,30948.1,
1435,Cartera de crédito inmobiliario refinanciada que no devenga intereses,1,4,0,
143505,De 1 a 30 días,,,0,
143510,De 31 a 90 días,1,6,0,
143515,De 91 a 180 días,1,6,0,
143520,De 181 a 360 días,1,6,0,
143525,De más de 360 días,1,6,0,
1436,Cartera microcrédito refinanciada que no devenga intereses,1,4,16487.88,
143605,De 1 a 30 días,,,1182.17,
143610,De 31 a 90 días,1,6,1119.3,
143615,De 91 a 180 días,1,6,1437.6,
143620,De 181 a 360 días,1,6,1780.83,
143625,De más de 360 días,1,6,10967.98,
1440,Cartera de crédito de vivienda de interés social y público  refinanciada que no devenga intereses,1,4,0,
144005,De 1 a 30 días,,,0,
144010,De 31 a 90 días,1,6,0,
144015,De 91 a 180 días,1,6,0,
144020,De 181 a 360 días,1,6,0,
144025,De más de 360 días,1,6,0,
1441,Cartera de crédito productivo reestructurada que no devenga intereses,1,4,0,
144105,De 1 a 30 días,,,0,
144110,De 31 a 90 días,1,6,0,
144115,De 91 a 180 días,1,6,0,
144120,De 181 a 360 días,1,6,0,
144125,De más de 360 días,1,6,0,
1442,Cartera de crédito de consumo reestructurada que no devenga intereses,1,4,0,
144205,De 1 a 30 días,,,0,
144210,De 31 a 90 días,1,6,0,
144215,De 91 a 180 días,1,6,0,
144220,De 181 a 360 días,1,6,0,
144225,De más de 360 días,1,6,0,
1443,Cartera de crédito inmobiliario reestructurada que no devenga intereses,1,4,0,
144305,De 1 a 30 días,,,0,
144310,De 31 a 90 días,1,6,0,
144315,De 91 a 180 días,1,6,0,
144320,De 181 a 360 días,1,6,0,
144325,De más de 360 días,1,6,0,
1444,Cartera microcrédito reestructurada que no devenga intereses,1,4,1597.1,
144405,De 1 a 30 días,,,145.87,
144410,De 31 a 90 días,1,6,152.83,
144415,De 91 a 180 días,1,6,236.32,
144420,De 181 a 360 días,1,6,505.9,
144425,De más de 360 días,1,6,556.18,
1448,Cartera de crédito de vivienda de interés social y público reestructurada que no devenga intereses,1,4,0,
144805,De 1 a 30 días,,,0,
144810,De 31 a 90 días,1,6,0,
144815,De 91 a 180 días,1,6,0,
144820,De 181 a 360 días,1,6,0,
144825,De más de 360 días,1,6,0,
1449,Cartera de crédito productivo vencida,1,4,5,
144905,De 1 a 30 días,,,0,
144910,De 31 a 90 días,1,6,0,
144915,De 91 a 180 días,1,6,0,
144920,De 181 a 360 días,1,6,0,
144925,De más de 360 días,1,6,5,
1450,Cartera de crédito de consumo vencida,1,4,243995.68,
145005,De 1 a 30 días,,,122.2,
145010,De 31 a 90 días,1,6,75099.31,
145015,De 91 a 180 días,1,6,48459.34,
145020,De 181 a 270 días,1,6,30037.15,
145025,De más de 270 días,1,6,90277.68,
1451,Cartera de crédito inmobiliario vencida,1,4,2576.47,
145105,De 1 a 30 días,,,0,
145110,De 31 a 90 días,1,6,426.65,
145115,De 91 a 270 días,1,6,1322.43,
145120,De 271 a 360 días,1,6,270.6,
145125,De 361 a 720 días,1,6,555.79,
145130,De más de 720 días,1,6,1,
1452,Cartera de microcrédito vencida,1,4,595929.54,
145205,De 1 a 30 días,,,2,
145210,De 31 a 90 días,1,6,157625.46,
145215,De 91 a 180 días,1,6,110084.37,
145220,De 181 a 360 días,1,6,146693.27,
145225,De más de 360 días,1,6,181524.44,
1456,Cartera de crédito de vivienda de interés social y público vencida,1,4,0,
145605,De 1 a 30 días,,,0,
145610,De 31 a 90 días,1,6,0,
145615,De 91 a 270 días,1,6,0,
145620,De 271 a 360 días,1,6,0,
145625,De 361 a 720 días,1,6,0,
145630,De más de 720 días,1,6,0,
1457,Cartera de crédito productivo refinanciada vencida,1,4,0,
145705,De 1 a 30 días,,,0,
145710,De 31 a 90 días,1,6,0,
145715,De 91 a 180 días,1,6,0,
145720,De 181 a 360 días,1,6,0,
145725,De más de 360 días,1,6,0,
1458,Cartera de crédito de consumo refinanciada vencida,1,4,9349.56,
145805,De 1 a 30 días,,,0,
145810,De 31 a 90 días,1,6,1278.32,
145815,De 91 a 180 días,1,6,1834.2,
145820,De 181 a 270 días,1,6,1361.36,
145825,De más de 270 días,1,6,4875.68,
1459,Cartera de crédito inmobiliario refinanciada vencida,1,4,0,
145905,De 1 a 30 días,,,0,
145910,De 31 a 90 días,1,6,0,
145915,De 91 a 270 días,1,6,0,
145920,De 271 a 360 días,1,6,0,
145925,De 361 a 720 días,1,6,0,
145930,De más de 720 días,1,6,0,
1460,Cartera de microcrédito refinanciada vencida,1,4,8637.17,
146005,De 1 a 30 días,,,0,
146010,De 31 a 90 días,1,6,5243.95,
146015,De 91 a 180 días,1,6,691.71,
146020,De 181 a 360 días,1,6,1412.74,
146025,De más de 360 días,1,6,1288.77,
1464,Cartera de crédito de vivienda de interés social y público  refinanciada vencida,1,4,0,
146405,De 1 a 30 días,,,0,
146410,De 31 a 90 días,1,6,0,
146415,De 91 a 270 días,1,6,0,
146420,De 271 a 360 días,1,6,0,
146425,De 361 a 720 días,1,6,0,
146430,De más de 720 días,1,6,0,
1465,Cartera de crédito productivo reestructurada vencida,1,4,1,
146505,De 1 a 30 días,,,0,
146510,De 31 a 90 días,1,6,0,
146515,De 91 a 180 días,1,6,0,
146520,De 181 a 360 días,1,6,0,
146525,De más de 360 días,1,6,1,
1466,Cartera de crédito de consumo reestructurada vencida,1,4,4,
146605,De 1 a 30 días,,,1,
146610,De 31 a 90 días,1,6,0,
146615,De 91 a 180 días,1,6,0,
146620,De 181 a 270 días,1,6,0,
146625,De más de 270 días,1,6,3,
1467,Cartera de crédito inmobiliario reestructurada vencida,1,4,0,
146705,De 1 a 30 días,,,0,
146710,De 31 a 90 días,1,6,0,
146715,De 91 a 270 días,1,6,0,
146720,De 271 a 360 días,1,6,0,
146725,De 361 a 720 días,1,6,0,
146730,De más de 720 días,1,6,0,
1468,Cartera de microcrédito reestructurada vencida,1,4,75.07,
146805,De 1 a 30 días,,,2,
146810,De 31 a 90 días,1,6,72.07,
146815,De 91 a 180 días,1,6,0,
146820,De 181 a 360 días,1,6,0,
146825,De más de 360 días,1,6,1,
1472,Cartera de crédito de vivienda de interés social y público reestructurada vencida,1,4,0,
147205,De 1 a 30 días,,,0,
147210,De 31 a 90 días,1,6,0,
147215,De 91 a 270 días,1,6,0,
147220,De 271 a 360 días,1,6,0,
147225,De 361 a 720 días,1,6,0,
147230,De más de 720 días,1,6,0,
1473,Cartera de crédito educativo por vencer,1,4,0,
147305,De 1 a 30 días,,,0,
147310,De 31 a 90 días,1,6,0,
147315,De 91 a 180 días,1,6,0,
147320,De 181 a 360 días,1,6,0,
147325,De más de 360 días,1,6,0,
1475,Cartera de crédito educativo refinanciada por vencer,1,4,0,
147505,De 1 a 30 días,,,0,
147510,De 31 a 90 días,1,6,0,
147515,De 91 a 180 días,1,6,0,
147520,De 181 a 360 días,1,6,0,
147525,De más de 360 días,1,6,0,
1477,Cartera de crédito educativo reestructurada por vencer,1,4,0,
147705,De 1 a 30 días,,,0,
147710,De 31 a 90 días,1,6,0,
147715,De 91 a 180 días,1,6,0,
147720,De 181 a 360 días,1,6,0,
147725,De más de 360 días,1,6,0,
1479,Cartera de crédito educativo que no devenga intereses,1,4,0,
147905,De 1 a 30 días,,,0,
147910,De 31 a 90 días,1,6,0,
147915,De 91 a 180 días,1,6,0,
147920,De 181 a 360 días,1,6,0,
147925,De más de 360 días,1,6,0,
1481,Cartera de crédito educativo refinanciada que no devenga intereses,1,4,0,
148105,De 1 a 30 días,,,0,
148110,De 31 a 90 días,1,6,0,
148115,De 91 a 180 días,1,6,0,
148120,De 181 a 360 días,1,6,0,
148125,De más de 360 días,1,6,0,
1483,Cartera de crédito educativo reestructurada que no devenga intereses,1,4,0,
148305,De 1 a 30 días,,,0,
148310,De 31 a 90 días,1,6,0,
148315,De 91 a 180 días,1,6,0,
148320,De 181 a 360 días,1,6,0,
148325,De más de 360 días,1,6,0,
1485,Cartera de crédito educativo vencida,1,4,0,
148505,De 1 a 30 días,,,0,
148510,De 31 a 90 días,1,6,0,
148515,De 91 a 180 días,1,6,0,
148520,De 181 a 360 días,1,6,0,
148525,De más de 360 días,1,6,0,
1487,Cartera de crédito educativo refinanciada vencida,1,4,0,
148705,De 1 a 30 días,,,0,
148710,De 31 a 90 días,1,6,0,
148715,De 91 a 180 días,1,6,0,
148720,De 181 a 360 días,1,6,0,
148725,De más de 360 días,1,6,0,
1489,Cartera de crédito educativo reestructurada vencida,1,4,0,
148905,De 1 a 30 días,,,0,
148910,De 31 a 90 días,1,6,0,
148915,De 91 a 180 días,1,6,0,
148920,De 181 a 360 días,1,6,0,
148925,De más de 360 días,1,6,0,
1499,(Provisiones para créditos incobrables),1,4,-4138703.63,
149905,(Cartera de crédito productivo),1,6,-62.83,
149910,(Cartera de crédito de consumo),1,6,-1343536.51,
149915,(Cartera de crédito inmobiliario),1,6,-89179.72,
149920,(Cartera de microcréditos),1,6,-1800856.49,
149940,(Cartera de crédito de vivienda de interés social y público ),1,6,0,
149945,(Cartera de créditos refinanciada),1,6,0,
149950,(Cartera de créditos reestructurada),1,6,-12648.2,
149955,(Cartera de créditos educativo),1,6,0,
149980,(Provisión genérica por tecnología crediticia),1,6,-349010.63,
149985,(Provisión  anticíclica),1,6,0,
149987,(Provisiones no reversadas por requerimiento normativo),1,6,0,
149989,(Provisión genérica voluntaria),1,6,-543409.25,
16,CUENTAS POR COBRAR,1,2,2086439.9,
1601,Intereses por cobrar de operaciones interfinancieras,1,4,0,
160105,Interfinancieras vendidas,1,6,0,
160110,Operaciones de reporto con instituciones financieras,1,6,,
1602,Intereses por cobrar inversiones,1,4,67082.21,
160205,A valor razonable con cambios en el estado de resultados,1,6,0,
160210,Disponibles para la venta,1,6,0,
160215,Mantenidas hasta el vencimiento,1,6,67082.21,
160220,De disponibilidad restringida,1,6,0,
1603,Intereses por cobrar de cartera de créditos,1,4,1583737.68,
160305,Cartera de crédito productivo,1,6,19.18,
160310,Cartera de crédito de consumo,1,6,670266.45,
160315,Cartera de crédito inmobiliario,1,6,109640.89,
160320,Cartera de microcrédito,1,6,551245.54,
160340,Cartera de crédito de vivienda de interés social y público,1,6,0,
160341,Cartera de crédito educativo,1,6,0,
160345,Cartera de créditos refinanciada,1,6,4800.19,
160350,Cartera de créditos reestructurada,1,6,247765.43,
1604,Otros intereses por cobrar,1,4,0,
1605,Comisiones por cobrar,1,4,0,
160515,Operaciones contingentes ,1,6,0,
160590,Otras,1,6,0,
1606,Rendimientos por cobrar de fideicomisos mercantiles,1,4,0,
1609,Garantías pagadas pendientes de recuperación,1,4,,
160905,Créditos productivos,1,6,,
160910,Microcréditos,1,6,,
160990,Contingentes,1,6,,
1611,Anticipo para adquisición de acciones y participaciones,1,4,0,
1612,Inversiones vencidas,1,4,0,
1614,Pagos por cuenta de socios,1,4,215595.23,
161405,Intereses,1,6,0,
161410,Comisiones,1,6,0,
161415,Gastos por operaciones contingentes,1,6,0,
161420,Seguros,1,6,0,
161425,Impuestos,1,6,7989.11,
161430,Gastos judiciales,1,6,36993.52,
161490,Otros,1,6,170612.6,
1615,Intereses reestructurados por cobrar,1,4,0,
161505,Intereses de cartera de crédito productivo,1,6,0,
161510,Intereses de cartera de crédito de consumo,1,6,0,
161515,Intereses de cartera de crédito inmobiliario,1,6,0,
161520,Intereses de cartera de microcrédito,1,6,0,
161540,Intereses de cartera de crédito de vivienda de interés social y público,1,6,0,
161545,Intereses de cartera de crédito educativo,1,6,0,
1619,Cuentas  por cobrar por cartera de vivienda vendida al fideicomiso de titularización,1,4,0,
161905,Cuentas por cobrar por cartera de vivienda de interés público,1,6,0,
161910,Cuentas por cobrar por cartera de vivienda de interés social,1,6,0,
1620,Venta de cartera a plazo,1,4,0,
162005,Cuentas por cobrar por venta de cartera a plazo,1,6,0,
162010,Cuentas por cobrar por venta de cartera a plazo con pacto de retroventa,1,6,0,
1690,Cuentas por cobrar varias,1,4,380900,
169005,Anticipos al personal,1,6,70328.79,
169015,Cheques protestados y rechazados,1,6,0,
169020,Arrendamientos,1,6,0,
169025,Establecimientos afiliados,1,6,0,
169030,Por venta de bienes y títulos,1,6,0,
169035,Juicios ejecutivos en proceso,1,6,0,
169040,Emisión y renovación de tarjetas,1,6,0,
169090,Otras,1,6,310571.21,
1699,(Provisión para cuentas por cobrar),1,4,-160875.22,
169905,(Provisión para intereses y comisiones por cobrar),1,6,0,
169910,(Provisión para otras cuentas por cobrar),1,6,-160875.22,
169915,(Provisiones para garantías pagadas),1,6,,
169920,(Provisión de cartera vendida a plazo),1,6,0,
17,"BIENES REALIZABLES, ADJUDICADOS POR PAGO Y BIENES NO UTILIZADOS POR LA ENTIDAD",1,2,611599.52,
1702,Bienes adjudicados por pago,1,4,0,
170205,Terrenos,1,6,0,
170210,Edificios y otros locales,1,6,0,
170215,"Mobiliario, maquinaria y equipo",1,6,0,
170220,Unidades de transporte,1,6,0,
170225,Derechos fiduciarios,1,6,0,
170230,Otros títulos valores,1,6,0,
170235,Mercaderías,1,6,0,
170250,CARTERA DE CRÉDITOS,1,6,,
170290,Otros,1,6,0,
1705,Bienes arrendados ,1,4,0,
170505,Inmuebles,1,6,0,
170510,"Muebles, enseres y equipos de oficina",1,6,0,
170515,Equipos de computación,1,6,0,
170520,Unidades de transporte,1,6,0,
170590,Otros,1,6,0,
170599,(Depreciación de bienes arrendados),1,6,0,
1706,Bienes no utilizados por la institución,1,4,611599.52,
170605,Terrenos,1,6,611599.52,
170610,Edificios,1,6,0,
170615,Otros locales,1,6,0,
170620,Remodelaciones en curso,1,6,0,
170690,Otros,1,6,0,
170699,(Depreciación de bienes no utilizados por la institución),1,6,0,
1799,(Provisión para bienes adjudicados por pago),1,4,0,
179910,(Provisión para bienes adjudicados por pago),1,6,0,
18,PROPIEDADES Y EQUIPO,1,2,3398689.72,
1801,Terrenos,1,4,1383400.74,
1802,Edificios,1,4,1145572.01,
1803,Construcciones y remodelaciones en curso,1,4,0,
1804,Otros locales,1,4,0,
1805,"Muebles, enseres y equipos de oficina",1,4,568172.09,
1806,Equipos de computación,1,4,809841.14,
1807,Unidades de transporte,1,4,86275.4,
1890,Otros,1,4,1266261.95,
1899,(Depreciación acumulada),1,4,-1860833.61,
189905,(Edificios),1,6,-73457.06,
189910,(Otros locales),1,6,0,
189915,"(Muebles, enseres y equipos de oficina)",1,6,-311947.67,
189920,(Equipos de computación),1,6,-719271.16,
189925,(Unidades de transporte),1,6,-74052.32,
189940,(Otros),1,6,-682105.4,
19,OTROS ACTIVOS,1,2,7741252.01,
1901,"Inversiones en acciones, participaciones y aportaciones",1,4,273733.21,
190110,En entidades del sector financiero popular y solidario,1,6,0,
190120,En entidades de servicios auxiliares del sistema financiero,1,6,0,
190125,En organismos de integración cooperativa,1,6,273733.21,
190130,Inversiones no financieras,1,6,,
190135,En entidades de servicios financieros,1,6,0,
1902,Derechos fiduciarios,1,4,5957513.45,
190205,INVERSIONES,1,6,15000,
190210,Cartera de créditos por vencer,1,6,2960043.26,
190215,Cartera de créditos refinanciada por vencer,1,6,0,
190220,Cartera de créditos reestructurada por vencer,1,6,0,
190221,Cartera de créditos que no devenga intereses,1,6,0,
190225,Cartera de créditos refinanciada que no devenga intereses,1,6,0,
190226,Cartera de créditos reestructurada que no devenga intereses,1,6,0,
190230,Cartera de créditos vencida,1,6,0,
190231,Cartera de créditos refinanciada vencida,1,6,0,
190235,Cartera de créditos reestructurada vencida,1,6,0,
190245,CUENTAS POR COBRAR,1,6,0,
190255,Bienes adjudicados por pago,1,6,0,
190265,Bienes no utilizados por la entidad,1,6,0,
190270,PROPIEDADES Y EQUIPO,1,6,0,
190275,OTROS ACTIVOS,1,6,0,
190280,Inversiones en acciones y participaciones,1,6,0,
190285,FONDOS DISPONIBLES,1,6,5000,
190286,Fondos de liquidez,1,6,2977470.19,
1904,Gastos y pagos anticipados,1,4,415644.06,
190405,Intereses pagados por anticipado,1,6,0,
190410,Anticipos a terceros,1,6,222857.93,
190490,Otros gastos y pagos anticipados,1,6,192786.13,
190499,(Amortización de gastos anticipados),1,6,0,
1905,Gastos diferidos,1,4,990499.31,
190505,Gastos de constitución y organización,1,6,0,
190510,Gastos de instalación,1,6,577.5,
190515,Estudios,1,6,0,
190520,Programas de computación,1,6,839272.11,
190525,Gastos de adecuación,1,6,1184798.79,
190535,Pérdidas incurridas en procesos de fusión,1,6,0,
190590,Otros gastos diferidos,1,6,44800,
190599,(Amortización acumulada gastos diferidos),1,6,-1078949.09,
1906,"Materiales, mercaderías e insumos",1,4,45389.81,
190610,Mercaderías de cooperativas,1,6,3262.36,
190615,Proveeduría,1,6,42127.45,
1908,Transferencias internas,1,4,0,
1990,Otros,1,4,59172.95,
